Program,site_id,Site Name,Site ID OPSEL,Opsel,Penyedia MSS,Paket Penyedia MSS,Provinsi,Kabupaten,Kecamatan,Desa,latitude,longitude,radius_km,Transmisi,BW,K2-K3 Kategori,Availability,Accessibility,Retainability,Traffic Total,User,Problem Availability,Sub Problem Category
BTS 4G,PAP7628,SARBU,ZZV757,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,FOFI,SARBU,-6.015186,139.951956,3,VSAT,2,No overlapping Issue,99.93,99.95,99.74,29901.63,0-5,-,-
BTS 4G,PAP3561,ANUS,ZZT169,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,SARMI,BONGGO,ANUS,-2.188167,139.439873,3,VSAT,4,K1 : Tidak Overlap,99.54,71.78,99.63,723692.85,20-30,-,-
BTS 4G,PAP4245,KOTORAMBUR,ZZT739,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,MAKKI,KOTORAMBUR,-3.967539,138.631936,3,VSAT,4,No overlapping Issue,99.7,99.43,99,1421747.74,30-50,-,-
BTS 4G,PAP7695,NAKIAS 2,ZZV766,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,NGGUTI,NAKIAS 2,-7.390954,139.709175,3,VSAT,4,No overlapping Issue,99.72,97.64,93.6,2105694.07,>100,-,-
BTS 4G,PAP3034,BOLAKME,ZZT303,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,BOLAKME,BOLAKME,-3.855015,138.719173,3,VSAT,4,No overlapping Issue,99.87,99.85,99.7,1067780.44,50-80,-,-
BTS 4G,PAP3887,TIMORI,ZZU825,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,GEYA,TIMORI,-3.71632,138.48054,3,VSAT,6,K1 : Tidak Overlap,99.9,99.87,99.76,207934.08,10-20,-,-
BTS 4G,PAP7035,KHABU,ZZV611,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,ASSUE,KHABU,-5.992896,139.076596,3,VSAT,4,No overlapping Issue,99.5,99.3,97.43,840799.37,30-50,-,-
BTS 4G,PAP4403,EYUNI,ZZT813,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,AWINA,EYUNI,-3.97646,138.576661,3,VSAT,4,No overlapping Issue,99.84,99.61,99.55,154836.88,20-30,-,-
BTS 4G,PAP6947,KARUWAGE,ZZV094,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,FIRIWAGE,KARUWAGE,-5.439013,140.083306,3,VSAT,4,No overlapping Issue,99.28,99.12,98.53,106481.71,10-20,-,-
BTS 4G,PAP7696,YEMUNAIN JAYA,ZZV767,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,JAGEBOB,YEMUNAIN JAYA,-7.827629,140.740737,3,VSAT,4,No overlapping Issue,99.89,99.78,98.34,1804939.8,30-50,-,-
BTS 4G,PAP4228,DURA,ZZT732,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,TIOM,DURA,-3.907974,138.440701,3,VSAT,2,K1 : Tidak Overlap,99.95,99.71,99.88,450215.56,20-30,-,-
BTS 4G,PAP7682,TANAS,ZZV762,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,ELIGOBEL,TANAS,-7.589588,140.831013,3,VSAT,4,K1 : Tidak Overlap,99.81,22.15,98.97,1026507.25,30-50,-,-
BTS 4G,PAP3048,ITLAY HALITOPO,ZZT102,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,WALELAGAMA,ITLAY HALITOPO,-4.099738,138.989896,3,VSAT,4,K1 : Tidak Overlap,99.91,99.52,99.43,1039684.59,30-50,-,-
BTS 4G,PAP6909,TINGGAM,ZZV044,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,MINDIPTANA,TINGGAM,-5.871398,140.661189,3,VSAT,4,No overlapping Issue,99.96,99.64,99.77,970731.96,30-50,-,-
BTS 4G,PAP3737,WABUNA,ZZT075,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,NELAWI,WABUNA,-3.672126,138.452955,3,VSAT,4,K1 : Tidak Overlap,99.99,99.67,99.51,1397012.53,30-50,-,-
BTS 4G,PAP4164,WATIARO,ZZT704,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,MAMBERAMO RAYA,BENUKI,WATIARO,-2.366143,137.333725,3,VSAT,4,No overlapping Issue,99.92,99.37,99.43,2039.89,5-10,-,-
BTS 4G,PAP3579,SEWAN,ZZT060,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,SARMI,SARMI TIMUR,SEWAN,-2.002235,138.806581,3,VSAT,4,K1 : Tidak Overlap,99.99,99.82,99.72,1112178.31,30-50,-,-
BTS 4G,PAP7017,AMENDA,ZZV600,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,HAJU,AMENDA,-6.170528,139.020346,3,VSAT,4,No overlapping Issue,98.71,97.89,96.03,1072947.69,20-30,-,-
BTS 4G,PAP4498,KUWOGE,ZZT835,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,LANNYNA,KUWOGE,-3.951247,138.547648,3,VSAT,4,No overlapping Issue,99.89,99.32,99.32,284469.63,10-20,-,-
BTS 4G,PAP6120,AKARINDA,ZZV424,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,KEEROM,YAFFI,AKARINDA,-3.646503,140.985517,3,VSAT,4,No overlapping Issue,99.58,99.39,95.64,1026512.9,30-50,-,-
BTS 4G,PAP6969,BIWAGE DUA,ZZV171,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,KAWAGIT,BIWAGE DUA,-5.506226,140.264207,3,VSAT,4,No overlapping Issue,99.91,99.88,99.87,175583.21,10-20,-,-
BTS 4G,PAP6012,DUFMIRAF,ZZV139,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,OKABA,DUFMIRAF,-8.116714,139.62684,3,VSAT,4,No overlapping Issue,99.85,99.05,99.8,888037.78,20-30,-,-
BTS 4G,PAP7003,WOMIN,ZZV594,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,CITAK-MITAK,WOMIN,-5.81249,139.495433,3,VSAT,4,No overlapping Issue,99.89,99.95,99.89,72236.24,10-20,-,-
BTS 4G,PAP4546,MUARA,ZZT094,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,MUARA,MUARA,-3.832705,138.586409,3,VSAT,2,No overlapping Issue,99.99,98.53,78.33,15700.17,5-10,-,-
BTS 4G,PAP4303,LUGOBAK,ZZT182,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,POGA,LUGOBAK,-3.804379,138.626409,3,VSAT,4,No overlapping Issue,99.86,99.4,99.43,431677.91,20-30,-,-
BTS 4G,PAP3843,PUNGGELAK,ZZT605,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,GUNDAGI,PUNGGELAK,-3.583421,138.392285,3,VSAT,4,K1 : Tidak Overlap,99.91,99.64,97.68,1492180.5,50-80,-,-
BTS 4G,PAP6074,WAYAU,ZZV421,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,ANIMHA,WAYAU,-7.971169,140.455367,3,VSAT,4,No overlapping Issue,99.83,99.67,99.12,1320777.31,30-50,-,-
BTS 4G,PAP6145,IRIDING,ZZV440,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKBIBAB,IRIDING,-4.641511,140.580701,3,VSAT,4,No overlapping Issue,99.99,99.17,99.5,1690670.9,30-50,-,-
BTS 4G,PAP6382,YARIGON,ZZV561,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,NONGME,YARIGON,-4.265691,140.205792,3,VSAT,4,No overlapping Issue,99.86,99.11,96.88,179004.52,5-10,-,-
BTS 4G,PAP6239,SERAMKATOP,ZZV160,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,SERAMBAKON,SERAMKATOP,-4.873032,140.542399,3,VSAT,2,No overlapping Issue,99.99,97.34,99.33,111706.58,10-20,-,-
BTS 4G,PAP7678,BLANDIN KAKAYU,ZZV074,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,JAGEBOB,BLANDIN KAKAYU,-7.863197,140.744513,3,VSAT,4,No overlapping Issue,99.98,99.12,97.37,1645304.37,50-80,-,-
BTS 4G,PAP6025,ERAMBU,ZZV010,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,SOTA,ERAMBU,-8.011534,140.986677,3,VSAT,4,No overlapping Issue,98.06,99.67,98.99,1070422.73,20-30,-,-
BTS 4G,PAP3205,HOLKIMA,ZZU823,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,MULIAMA,HOLKIMA,-4.03107,138.83779,3,VSAT,6,K1 : Tidak Overlap,99.86,99.53,99.43,513067.88,#DIV/0!,-,-
BTS 4G,MLU00334,YATOKE,ZZX389,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,PULAU-PULAU BABAR TIMUR,YATOKE,-7.845529,129.848458,3,VSAT,4,No overlapping Issue,99.96,99.5,99.4,428159.3,30-50,-,-
BTS 4G,MLU00356,SERILI,ZZX413,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,PULAU MASELA,SERILI,-8.118349,129.920488,3,VSAT,6,No overlapping Issue,99.8,99.82,99.63,666802.18,20-30,-,-
BTS 4G,MLA0079,LAIGOMA,ZZY288,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA SELATAN,KAYOA,LAIGOMA,0.133913,127.218625,3,VSAT,4,No overlapping Issue,99.87,98.55,96.91,1358272.34,50-80,-,-
BTS 4G,MLU00270,FERUNI,ZZX320,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,KEPULAUAN ARU,ARU SELATAN,FERUNI,-6.586608,134.096594,3,VSAT,2,No overlapping Issue,99.29,99.41,96.18,1045057.28,50-80,-,-
BTS 4G,PAP3186,ELABOGE,ZZT115,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,SILOKARNODOGA,ELABOGE,-3.922457,138.802149,3,VSAT,2,No overlapping Issue,99.99,99.02,99.55,265463.46,10-20,-,-
BTS 4G,PAP3154,KORAGI,ZZT350,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,KORAGI,KORAGI,-3.85598,138.781714,3,VSAT,2,No overlapping Issue,99.99,99.71,89.89,149796.52,10-20,-,-
BTS 4G,PAP3074,WANANUK,ZZT317,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,YALENGGA,WANANUK,-3.887951,138.808767,3,VSAT,2,K1 : Tidak Overlap,99.98,99.65,99.77,235545.55,30-50,-,-
BTS 4G,PAP3217,KODLANGGA,ZZT163,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,BUGI,KODLANGGA,-3.859022,138.811769,3,VSAT,2,No overlapping Issue,99.99,99.9,99.84,638545.42,30-50,-,-
BTS 4G,PAP3094,HOLIMA,ZZT323,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,WALAIK,HOLIMA,-4.144195,138.849042,3,VSAT,2,No overlapping Issue,99.99,99.07,72.59,2085.43,5-10,-,-
BTS 4G,PAP7224,YUFRI,ZZV657,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,JOERAT,YUFRI,-5.370656,138.102974,3,VSAT,2,No overlapping Issue,99.85,99.86,99.88,680588.86,20-30,-,-
BTS 4G,PAP7691,ULI ULI,ZZV198,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MERAUKE,ILWAYAB,ULI ULI,-7.707681,139.049486,3,VSAT,4,No overlapping Issue,47.61,95.26,96.22,203565.56,30-50,VSAT,Modem Fault
BTS 4G,PAP6928,UJUNG,ZZV586,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,ARIMOP,UJUNG,-5.572902,140.521819,3,VSAT,2,No overlapping Issue,98.31,98.87,99.24,46756.4,5-10,-,-
BTS 4G,MLU00185,KARLOKIN,ZZX240,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,SERAM BAGIAN TIMUR,TEOR,KARLOKIN,-4.735066,131.729383,3,VSAT,6,No overlapping Issue,99.22,99.38,98.07,1256094.07,50-80,-,-
BTS 4G,PAP4160,KEREMA,ZZT701,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,MAMBERAMO RAYA,BENUKI,KEREMA,-2.062754,137.442986,3,VSAT,4,K1 : Tidak Overlap,99.83,99.47,99.17,149424.3,5-10,-,-
BTS 4G,PAP7624,AROA,ZZV070,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,ARIMOP,AROA,-5.789818,140.51776,3,VSAT,4,No overlapping Issue,71.63,99.67,99.81,331859.67,10-20,POWER,Battery Kembung
BTS 4G,MLU00387,HILA II,ZZX447,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,KEPULAUAN ROMANG,HILA II,-7.641013,127.392879,3,VSAT,4,No overlapping Issue,99.91,99.54,99.42,1252144.04,20-30,-,-
BTS 4G,MLA00162,AKEDABO,ZZY122,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA SELATAN,MANDIOLI UTARA,AKEDABO,-0.604947,127.234271,3,VSAT,4,No overlapping Issue,95.81,99.05,97.98,992589.37,80-100,-,-
BTS 4G,PAP6927,BUKIT,ZZV086,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,ARIMOP,BUKIT,-5.590079,140.627017,3,VSAT,4,No overlapping Issue,61.52,99.45,99.88,11892.24,0-5,VSAT,High Packet Loss
BTS 4G,PAP3605,PULANGGUN,ZZT068,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,KARUBAGA,PULANGGUN,-3.691673,138.488956,3,VSAT,2,K2 : Overlap Sebagian,99.88,99.7,99.89,260495.71,10-20,-,-
BTS 4G,PAP3558,NIWERAWAR,ZZT051,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,SARMI,PANTAI BARAT,NIWERAWAR,-1.762707,138.514261,3,VSAT,4,No overlapping Issue,96.33,99.05,99.43,580135.44,20-30,-,-
BTS 4G,PAP7063,HARAPAN,ZZV131,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,VENAHA,HARAPAN,-6.826783,139.916577,3,VSAT,4,No overlapping Issue,91.81,99.88,99.55,486569.16,20-30,BTS,SLA dibawah target 95%
BTS 4G,PAP7424,KEWI,ZZV723,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,KEWI,-3.852576,139.121563,3,VSAT,2,No overlapping Issue,41.92,98.9,99.08,482326.29,#DIV/0!,BTS,Battery Low SOC 
BTS 4G,PAP4158,MARIKAI,ZZT699,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,MAMBERAMO RAYA,WAROPEN ATAS,MARIKAI,-2.253589,137.015889,3,VSAT,4,No overlapping Issue,99.64,99.65,98.89,782758.91,30-50,-,-
BTS 4G,PAP3149,AGULIMO,ZZT023,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,WADANGKU,AGULIMO,-3.927863,138.996099,3,VSAT,2,No overlapping Issue,99.65,99.67,99.39,722853.95,20-30,-,-
BTS 4G,PAP7081,SAMURUKIE,ZZV136,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,PASSUE BAWAH,SAMURUKIE,-6.06061,139.402749,3,VSAT,4,No overlapping Issue,95.78,99.87,99.58,670923.16,10-20,-,-
BTS 4G,PAP7077,BUSIRI,ZZV135,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,PASSUE BAWAH,BUSIRI,-6.060354,139.387004,3,VSAT,4,No overlapping Issue,99.91,99.76,99.4,1074136.41,10-20,-,-
BTS 4G,PAP6146,ATOLBOL,ZZV441,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,OKBIBAB,ATOLBOL,-4.63649,140.56658,3,VSAT,2,No overlapping Issue,99.96,99.69,98.04,653944.12,20-30,-,-
BTS 4G,PAP3069,ALEAK,ZZU841,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,PELEBAGA,ALEAK,-4.09634,138.83111,3,VSAT,4,K1 : Tidak Overlap,99.73,98.58,97.57,142958.62,10-20,-,-
BTS 4G,PAP7656,WARUWE,ZZV760,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,MAMBIOMAN BAPAI,WARUWE,-6.47573,139.147028,3,VSAT,4,No overlapping Issue,96.53,99.18,99.13,264721.04,10-20,-,-
BTS 4G,PAP6320,PALUR DUA,ZZV527,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,BATANI,PALUR DUA,-4.133399,140.176138,3,VSAT,6,No overlapping Issue,99.28,98.6,86.1,1079.38,#DIV/0!,-,-
BTS 4G,PAP4270,GANUME,ZZT752,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,MELAGINERI,GANUME,-3.923543,138.377013,3,VSAT,6,No overlapping Issue,94.36,99.22,96.1,250138.34,20-30,VSAT,Bad Weather
BTS 4G,PAP4106,YUGU MABUR,ZZT685,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,BIUK,YUGU MABUR,-3.638317,138.453601,3,VSAT,6,No overlapping Issue,44.09,99.48,95.85,69366.44,10-20,POWER,Battery Low SOC 
BTS 4G,PAP3722,ARUMAGI,ZZT551,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,KONDA/ KONDAGA,ARUMAGI,-3.679019,138.499668,3,VSAT,6,K1 : Tidak Overlap,99.04,99.21,99.74,214947.57,10-20,-,-
BTS 4G,PAP4285,KUWOBAGA,ZZT181,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,TIOMNERI,KUWOBAGA,-3.889468,138.421533,3,VSAT,6,No overlapping Issue,99.75,70.13,99.22,763830.16,30-50,-,-
BTS 4G,PAP7388,DOSUMO,ZZV711,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,DOSUMO,-3.851619,139.118809,3,VSAT,6,No overlapping Issue,17.61,36.33,99.36,178643.32,30-50,BTS,Battery Low SOC 
BTS 4G,PAP3872,TIONER,ZZT622,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,TIMORI,TIONER,-3.588611,138.446953,3,VSAT,6,No overlapping Issue,95.69,98.93,98.95,286831.77,10-20,-,-
BTS 4G,MLU00322,MAHALETA,ZZX376,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,MNDONA HIERA,MAHALETA,-8.190794,128.934704,3,VSAT,4,No overlapping Issue,95.28,99.71,98.38,1096579.41,>100,-,-
BTS 4G,PAP4101,LUBUK,ZZT681,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,LI ANOGOMMA,LUBUK,-3.650749,138.473695,3,VSAT,6,K1 : Tidak Overlap,97.33,94.36,79.03,86608.1,#DIV/0!,-,-
BTS 4G,PAP6960,TIMKA,ZZV051,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,NINATI,TIMKA,-5.672892,140.894757,3,VSAT,4,No overlapping Issue,98.58,98.87,99.29,130226.75,20-30,-,-
BTS 4G,PAP4141,TAYAI,ZZT696,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA,MAMBERAMO RAYA,RUFAER,TAYAI,-3.046063,137.623354,3,VSAT,4,No overlapping Issue,99.65,99.43,98.66,77407.88,5-10,-,-
BTS 4G,PAP4239,YUGUMBINIK,ZZT129,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,LANNY JAYA,PIRIME,YUGUMBINIK,-3.96569,138.533343,3,VSAT,4,No overlapping Issue,99.99,99.71,99.84,1455585.81,50-80,-,-
BTS 4G,PAP3132,WEKIA,ZZU207,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,JAYAWIJAYA,SIEPKOSI,WEKIA,-4.03257,138.98389,3,VSAT,4,K1 : Tidak Overlap,99.5,98.55,98.64,911107.26,80-100,-,-
BTS 4G,PAP3718,KONDA,ZZT549,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,KONDA/ KONDAGA,KONDA,-3.681933,138.499193,3,VSAT,4,K1 : Tidak Overlap,99.15,98.39,98.9,1065341.12,50-80,-,-
BTS 4G,PAP4038,KUAGEMBUR,ZZT661,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,WUGI,KUAGEMBUR,-3.715216,138.504616,3,VSAT,6,K1 : Tidak Overlap,99.22,99.66,99.75,449391.39,10-20,-,-
BTS 4G,MLA00174,GUMIRA,ZZY133,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT UTARA,GUMIRA,-0.038341,127.698004,3,VSAT,6,No overlapping Issue,98.07,91.39,96.32,988488.74,30-50,-,-
BTS 4G,PAP7393,SEBI,ZZV713,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,SEBI,-3.85622,139.110512,3,VSAT,4,No overlapping Issue,0,0,0,0,,POWER,Battery Low SOC 
BTS 4G,PAP7421,LAKONGKONG,ZZV721,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,LAKONGKONG,-3.851511,139.128762,3,VSAT,4,No overlapping Issue,1.38,99.22,99.65,12995.47,20-30,POWER,Battery Low SOC 
BTS 4G,PAP7481,WILOFING,ZZV740,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA PEGUNUNGAN,YALIMO,ABENAHO,WILOFING,-3.771176,139.204486,3,VSAT,4,No overlapping Issue,50.45,99.47,99.68,485915.54,50-80,VSAT,Modem Fault
BTS 4G,PAP0546,SYEWA MIRARE,ZZR278,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,WAROPEN,WAPOGA,SYEWA MIRARE,-2.748611,136.103055,3,MW,30,No overlapping Issue,63.07,99.58,99.94,2257718.51,30-50,POWER,POWER : Impact dari PAP0539_RASAWA
BTS 4G,PAP6915,JAIR,ZZV584,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,KOUH,JAIR,-5.822622,140.2163,3,VSAT,2,No overlapping Issue,82.3,99.86,99.53,68786.86,10-20,VSAT,High Packet Loss
BTS 4G,PAP7058,TARAGAI,ZZV065,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,MINYAMUR,TARAGAI,-6.530563,138.890381,3,VSAT,2,No overlapping Issue,97.4,99.8,99.83,21434.04,0-5,-,-
BTS 4G,PAP0096,SAMBRAWAI,ZZR158,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,YAPEN UTARA,SAMBRAWAI,-1.715555,136.425277,3,MW,30,No overlapping Issue,80.26,99.78,99.88,936065.3,20-30,POWER,POWER : Charging
BTS 4G,PAP3886,ALOBAGA,ZZT623,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,GEYA,ALOBAGA,-3.70482,138.44252,3,VSAT,4,K1 : Tidak Overlap,78.46,99.71,99.73,63645.36,5-10,POWER,Battery Low SOC 
BTS 4G,PAP6996,WAMAN,ZZV172,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,MAPPI,MAMBIOMAN BAPAI,WAMAN,-6.647055,139.113763,3,VSAT,4,No overlapping Issue,99.97,99.07,99.76,40410.49,0-5,-,-
BTS 4G,PAP3762,KANEWUNUK,ZZT564,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,BOKONERI,KANEWUNUK,-3.673419,138.624338,3,VSAT,2,No overlapping Issue,92.68,98.97,85.22,199066.62,5-10,POWER,Low SOC
BTS 4G,MLA00101,SAMBIKI,ZZY057,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA SELATAN,OBI,SAMBIKI,-1.338038,127.706021,3,VSAT,4,K2 : Overlap Sebagian,99.96,99.67,98.76,1567933.82,30-50,-,-
BTS 4G,PAP7108,YASIW,ZZV620,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,ATSJ,YASIW,-5.739576,138.386877,3,VSAT,2,K3 : Full Overlap,99.99,98.42,78.88,148566.12,>100,-,-
BTS 4G,MLA0073,DAURI,ZZY282,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA SELATAN,PULAU MAKIAN,DAURI,0.285901,127.418402,3,VSAT,4,K1 : Tidak Overlap,99.96,99.51,96.6,270939.3,30-50,-,-
BTS 4G,MLU00351,LAITUTUN,ZZX408,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,PULAU LETTI,LAITUTUN,-8.202164,127.739639,3,VSAT,4,K1 : Tidak Overlap,97.05,99.08,97.51,119975.53,20-30,-,-
BTS 4G,PAP3984,KWARINI,ZZT639,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,TOLIKARA,WAKUWO,KWARINI,-3.67699,138.39367,3,VSAT,4,K1 : Tidak Overlap,99.87,98.95,99.52,808052.46,20-30,-,-
BTS 4G,PAP7129,BAGAIR,ZZV625,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,ASWI,BAGAIR,-6.127488,138.537544,3,VSAT,2,No overlapping Issue,100,99.88,77.64,35580.49,10-20,-,-
